hour,el_hh_norm
3340,4.28507E-05
3341,4.40018E-05
3342,5.29218E-05
3343,9.38847E-05
3344,0.000130139
3345,0.000137964
3346,0.000134617
3347,0.000129324
3348,0.000131324
3349,0.000146186
3350,0.00014281
3351,0.000124871
3352,0.000112561
3353,0.000109008
3354,0.000123102
3355,0.000152085
3356,0.000175786
3357,0.000168331
3358,0.000151828
3359,0.000132375
3360,9.95608E-05
3361,6.61791E-05
3362,4.90404E-05
3363,4.45376E-05
3364,4.28507E-05
3365,4.40018E-05
3366,5.29218E-05
3367,9.38847E-05
3368,0.000130139
3369,0.000137964
3370,0.000134617
3371,0.000129324
3372,0.000131324
3373,0.000146186
3374,0.00014281
3375,0.000124871
3376,0.000112561
3377,0.000109008
3378,0.000123102
3379,0.000152085
3380,0.000175786
3381,0.000168331
3382,0.000151828
3383,0.000132375
3384,9.95608E-05
3385,6.61791E-05
3386,4.90404E-05
3387,4.45376E-05
3388,4.28507E-05
3389,4.40018E-05
3390,5.29218E-05
3391,9.38847E-05
3392,0.000130139
3393,0.000137964
3394,0.000134617
3395,0.000129324
3396,0.000131324
3397,0.000146186
3398,0.00014281
3399,0.000124871
3400,0.000112561
3401,0.000109008
3402,0.000123102
3403,0.000152085
3404,0.000175786
3405,0.000168331
3406,0.000151828
3407,0.000132375
3408,9.95608E-05
3409,6.72546E-05
3410,5.22927E-05
3411,4.24385E-05
3412,4.02123E-05
3413,3.97853E-05
3414,4.12205E-05
3415,5.28481E-05
3416,8.08786E-05
3417,0.000113942
3418,0.000135073
3419,0.00014353
3420,0.000150164
3421,0.000159882
3422,0.000156648
3423,0.000142403
3424,0.000133027
3425,0.000131638
3426,0.000147821
3427,0.000169143
3428,0.000177885
3429,0.000158516
3430,0.000131227
3431,0.000123459
3432,0.000103999
3433,8.16892E-05
3434,5.9974E-05
3435,4.80702E-05
3436,4.40445E-05
3437,4.26794E-05
3438,4.23006E-05
3439,4.46762E-05
3440,5.98584E-05
3441,0.00010109
3442,0.000148531
3443,0.000177053
3444,0.000199165
3445,0.000202503
3446,0.000167798
3447,0.000135093
3448,0.000117418
3449,0.000104615
3450,0.000112786
3451,0.000136812
3452,0.000159035
3453,0.000153958
3454,0.000139405
3455,0.000123922
3456,9.28112E-05
3457,6.61791E-05
3458,4.90404E-05
3459,4.45376E-05
3460,4.28507E-05
3461,4.40018E-05
3462,5.29218E-05
3463,9.38847E-05
3464,0.000130139
3465,0.000137964
3466,0.000134617
3467,0.000129324
3468,0.000131324
3469,0.000146186
3470,0.00014281
3471,0.000124871
3472,0.000112561
3473,0.000109008
3474,0.000123102
3475,0.000152085
3476,0.000175786
3477,0.000168331
3478,0.000151828
3479,0.000132375
3480,9.95608E-05
3481,6.61791E-05
3482,4.90404E-05
3483,4.45376E-05
3484,4.28507E-05
3485,4.40018E-05
3486,5.29218E-05
3487,9.38847E-05
3488,0.000130139
3489,0.000137964
3490,0.000134617
3491,0.000129324
3492,0.000131324
3493,0.000146186
3494,0.00014281
3495,0.000124871
3496,0.000112561
3497,0.000109008
3498,0.000123102
3499,0.000152085
3500,0.000175786
3501,0.000168331
3502,0.000151828
3503,0.000132375
3504,9.95608E-05
3505,6.61791E-05
3506,4.90404E-05
3507,4.45376E-05
3508,4.28507E-05
3509,4.40018E-05
3510,5.29218E-05
3511,9.38847E-05
3512,0.000130139
3513,0.000137964
3514,0.000134617
3515,0.000129324
3516,0.000131324
3517,0.000146186
3518,0.00014281
3519,0.000124871
3520,0.000112561
3521,0.000109008
3522,0.000123102
3523,0.000152085
3524,0.000175786
3525,0.000168331
3526,0.000151828
3527,0.000132375
3528,9.95608E-05
3529,6.61791E-05
3530,4.90404E-05
3531,4.45376E-05
3532,4.28507E-05
3533,4.40018E-05
3534,5.29218E-05
3535,9.38847E-05
3536,0.000130139
3537,0.000137964
3538,0.000134617
3539,0.000129324
3540,0.000131324
3541,0.000146186
3542,0.00014281
3543,0.000124871
3544,0.000112561
3545,0.000109008
3546,0.000123102
3547,0.000152085
3548,0.000175786
3549,0.000168331
3550,0.000151828
3551,0.000132375
3552,9.95608E-05
3553,6.61791E-05
3554,4.90404E-05
3555,4.45376E-05
3556,4.28507E-05
3557,4.40018E-05
3558,5.29218E-05
3559,9.38847E-05
3560,0.000130139
3561,0.000137964
3562,0.000134617
3563,0.000129324
3564,0.000131324
3565,0.000146186
3566,0.00014281
3567,0.000124871
3568,0.000112561
3569,0.000109008
3570,0.000123102
3571,0.000152085
3572,0.000175786
3573,0.000168331
3574,0.000151828
3575,0.000132375
3576,9.95608E-05
3577,6.72546E-05
3578,5.22927E-05
3579,4.24385E-05
3580,4.02123E-05
3581,3.97853E-05
3582,4.12205E-05
3583,5.28481E-05
3584,8.08786E-05
3585,0.000113942
3586,0.000135073
3587,0.00014353
3588,0.000150164
3589,0.000159882
3590,0.000156648
3591,0.000142403
3592,0.000133027
3593,0.000131638
3594,0.000147821
3595,0.000169143
3596,0.000177885
3597,0.000158516
3598,0.000131227
3599,0.000123459
3600,0.000103999
3601,8.16892E-05
3602,5.9974E-05
3603,4.80702E-05
3604,4.40445E-05
3605,4.26794E-05
3606,4.23006E-05
3607,4.46762E-05
3608,5.98584E-05
3609,0.00010109
3610,0.000148531
3611,0.000177053
3612,0.000199165
3613,0.000202503
3614,0.000167798
3615,0.000135093
3616,0.000117418
3617,0.000104615
3618,0.000112786
3619,0.000136812
3620,0.000159035
3621,0.000153958
3622,0.000139405
3623,0.000123922
3624,9.28112E-05
3625,6.61791E-05
3626,4.90404E-05
3627,4.45376E-05
3628,4.28507E-05
3629,4.40018E-05
3630,5.29218E-05
3631,9.38847E-05
3632,0.000130139
3633,0.000137964
3634,0.000134617
3635,0.000129324
3636,0.000131324
3637,0.000146186
3638,0.00014281
3639,0.000124871
3640,0.000112561
3641,0.000109008
3642,0.000123102
3643,0.000152085
3644,0.000175786
3645,0.000168331
3646,0.000151828
3647,0.000132375
3648,9.95608E-05
3649,6.83857E-05
3650,5.06757E-05
3651,4.60228E-05
3652,4.42797E-05
3653,4.54692E-05
3654,5.46865E-05
3655,9.70149E-05
3656,0.000134478
3657,0.000142563
3658,0.000139105
3659,0.000133635
3660,0.000135703
3661,0.00015106
3662,0.000147571
3663,0.000129034
3664,0.000116314
3665,0.000112642
3666,0.000127206
3667,0.000157156
3668,0.000181646
3669,0.000173943
3670,0.000156889
3671,0.000136788
3672,0.00010288
3673,6.83857E-05
3674,5.06757E-05
3675,4.60228E-05
3676,4.42797E-05
3677,4.54692E-05
3678,5.46865E-05
3679,9.70149E-05
3680,0.000134478
3681,0.000142563
3682,0.000139105
3683,0.000133635
3684,0.000135703
3685,0.00015106
3686,0.000147571
3687,0.000129034
3688,0.000116314
3689,0.000112642
3690,0.000127206
3691,0.000157156
3692,0.000181646
3693,0.000173943
3694,0.000156889
3695,0.000136788
3696,0.00010288
3697,6.83857E-05
3698,5.06757E-05
3699,4.60228E-05
3700,4.42797E-05
3701,4.54692E-05
3702,5.46865E-05
3703,9.70149E-05
3704,0.000134478
3705,0.000142563
3706,0.000139105
3707,0.000133635
3708,0.000135703
3709,0.00015106
3710,0.000147571
3711,0.000129034
3712,0.000116314
3713,0.000112642
3714,0.000127206
3715,0.000157156
3716,0.000181646
3717,0.000173943
3718,0.000156889
3719,0.000136788
3720,0.00010288
3721,6.83857E-05
3722,5.06757E-05
3723,4.60228E-05
3724,4.42797E-05
3725,4.54692E-05
3726,5.46865E-05
3727,9.70149E-05
3728,0.000134478
3729,0.000142563
3730,0.000139105
3731,0.000133635
3732,0.000135703
3733,0.00015106
3734,0.000147571
3735,0.000129034
3736,0.000116314
3737,0.000112642
3738,0.000127206
3739,0.000157156
3740,0.000181646
3741,0.000173943
3742,0.000156889
3743,0.000136788
3744,0.00010288
3745,6.94971E-05
3746,5.40365E-05
3747,4.38537E-05
3748,4.15534E-05
3749,4.11122E-05
3750,4.25951E-05
3751,5.46104E-05
3752,8.35752E-05
3753,0.000117741
3754,0.000139576
3755,0.000148315
3756,0.00015517
3757,0.000165212
3758,0.000161871
3759,0.000147151
3760,0.000137462
3761,0.000136026
3762,0.000152749
3763,0.000174782
3764,0.000183815
3765,0.000163801
3766,0.000135602
3767,0.000127575
3768,0.000107466
3769,8.44129E-05
3770,6.19738E-05
3771,4.96732E-05
3772,4.55133E-05
3773,4.41027E-05
3774,4.37113E-05
3775,4.61661E-05
3776,6.18544E-05
3777,0.00010446
3778,0.000153483
3779,0.000182956
3780,0.000205805
3781,0.000209254
3782,0.000173392
3783,0.000139597
3784,0.000121332
3785,0.000108103
3786,0.000116546
3787,0.000141374
3788,0.000164337
3789,0.000159091
3790,0.000144052
3791,0.000128054
3792,9.59055E-05
3793,6.83857E-05
3794,5.06757E-05
3795,4.60228E-05
3796,4.42797E-05
3797,4.54692E-05
3798,5.46865E-05
3799,9.70149E-05
3800,0.000134478
3801,0.000142563
3802,0.000139105
3803,0.000133635
3804,0.000135703
3805,0.00015106
3806,0.000147571
3807,0.000129034
3808,0.000116314
3809,0.000112642
3810,0.000127206
3811,0.000157156
3812,0.000181646
3813,0.000173943
3814,0.000156889
3815,0.000136788
3816,0.00010288
3817,6.83857E-05
3818,5.06757E-05
3819,4.60228E-05
3820,4.42797E-05
3821,4.54692E-05
3822,5.46865E-05
3823,9.70149E-05
3824,0.000134478
3825,0.000142563
3826,0.000139105
3827,0.000133635
3828,0.000135703
3829,0.00015106
3830,0.000147571
3831,0.000129034
3832,0.000116314
3833,0.000112642
3834,0.000127206
3835,0.000157156
3836,0.000181646
3837,0.000173943
3838,0.000156889
3839,0.000136788
3840,0.00010288
3841,6.83857E-05
3842,5.06757E-05
3843,4.60228E-05
3844,4.42797E-05
3845,4.54692E-05
3846,5.46865E-05
3847,9.70149E-05
3848,0.000134478
3849,0.000142563
3850,0.000139105
3851,0.000133635
3852,0.000135703
3853,0.00015106
3854,0.000147571
3855,0.000129034
3856,0.000116314
3857,0.000112642
3858,0.000127206
3859,0.000157156
3860,0.000181646
3861,0.000173943
3862,0.000156889
3863,0.000136788
3864,0.00010288
3865,6.83857E-05
3866,5.06757E-05
3867,4.60228E-05
3868,4.42797E-05
3869,4.54692E-05
3870,5.46865E-05
3871,9.70149E-05
3872,0.000134478
3873,0.000142563
3874,0.000139105
3875,0.000133635
3876,0.000135703
3877,0.00015106
3878,0.000147571
3879,0.000129034
3880,0.000116314
3881,0.000112642
3882,0.000127206
3883,0.000157156
3884,0.000181646
3885,0.000173943
3886,0.000156889
3887,0.000136788
3888,0.00010288
3889,6.83857E-05
3890,5.06757E-05
3891,4.60228E-05
3892,4.42797E-05
3893,4.54692E-05
3894,5.46865E-05
3895,9.70149E-05
3896,0.000134478
3897,0.000142563
3898,0.000139105
3899,0.000133635
3900,0.000135703
3901,0.00015106
3902,0.000147571
3903,0.000129034
3904,0.000116314
3905,0.000112642
3906,0.000127206
3907,0.000157156
3908,0.000181646
3909,0.000173943
3910,0.000156889
3911,0.000136788
3912,0.00010288
3913,6.94971E-05
3914,5.40365E-05
3915,4.38537E-05
3916,4.15534E-05
3917,4.11122E-05
3918,4.25951E-05
3919,5.46104E-05
3920,8.35752E-05
3921,0.000117741
3922,0.000139576
3923,0.000148315
3924,0.00015517
3925,0.000165212
3926,0.000161871
3927,0.000147151
3928,0.000137462
3929,0.000136026
3930,0.000152749
3931,0.000174782
3932,0.000183815
3933,0.000163801
3934,0.000135602
3935,0.000127575
3936,0.000107466
3937,8.44129E-05
3938,6.19738E-05
3939,4.96732E-05
3940,4.55133E-05
3941,4.41027E-05
3942,4.37113E-05
3943,4.61661E-05
3944,6.18544E-05
3945,0.00010446
3946,0.000153483
3947,0.000182956
3948,0.000205805
3949,0.000209254
3950,0.000173392
3951,0.000139597
3952,0.000121332
3953,0.000108103
3954,0.000116546
3955,0.000141374
3956,0.000164337
3957,0.000159091
3958,0.000144052
3959,0.000128054
3960,9.59055E-05
3961,6.83857E-05
3962,5.06757E-05
3963,4.60228E-05
3964,4.42797E-05
3965,4.54692E-05
3966,5.46865E-05
3967,9.70149E-05
3968,0.000134478
3969,0.000142563
3970,0.000139105
3971,0.000133635
3972,0.000135703
3973,0.00015106
3974,0.000147571
3975,0.000129034
3976,0.000116314
3977,0.000112642
3978,0.000127206
3979,0.000157156
3980,0.000181646
3981,0.000173943
3982,0.000156889
3983,0.000136788
3984,0.00010288
3985,6.83857E-05
3986,5.06757E-05
3987,4.60228E-05
3988,4.42797E-05
3989,4.54692E-05
3990,5.46865E-05
3991,9.70149E-05
3992,0.000134478
3993,0.000142563
3994,0.000139105
3995,0.000133635
3996,0.000135703
3997,0.00015106
3998,0.000147571
3999,0.000129034
4000,0.000116314
4001,0.000112642
4002,0.000127206
4003,0.000157156
4004,0.000181646
4005,0.000173943
4006,0.000156889
4007,0.000136788
4008,0.00010288
4009,6.83857E-05
4010,5.06757E-05
4011,4.60228E-05
4012,4.42797E-05
4013,4.54692E-05
4014,5.46865E-05
4015,9.70149E-05
4016,0.000134478
4017,0.000142563
4018,0.000139105
4019,0.000133635
4020,0.000135703
4021,0.00015106
4022,0.000147571
4023,0.000129034
4024,0.000116314
4025,0.000112642
4026,0.000127206
4027,0.000157156
4028,0.000181646
4029,0.000173943
4030,0.000156889
4031,0.000136788
4032,0.00010288
4033,6.83857E-05
4034,5.06757E-05
4035,4.60228E-05
4036,4.42797E-05
4037,4.54692E-05
4038,5.46865E-05
4039,9.70149E-05
4040,0.000134478
4041,0.000142563
4042,0.000139105
4043,0.000133635
4044,0.000135703
4045,0.00015106
4046,0.000147571
4047,0.000129034
4048,0.000116314
4049,0.000112642
4050,0.000127206
4051,0.000157156
4052,0.000181646
4053,0.000173943
4054,0.000156889
4055,0.000136788
4056,0.00010288
4057,6.83857E-05
4058,5.06757E-05
4059,4.60228E-05
4060,4.42797E-05
4061,4.54692E-05
4062,5.46865E-05
4063,9.70149E-05
4064,0.000134478
4065,0.000142563
4066,0.000139105
4067,0.000133635
4068,0.000135703
4069,0.00015106
4070,0.000147571
4071,0.000129034
4072,0.000116314
4073,0.000112642
4074,0.000127206
4075,0.000157156
4076,0.000181646
4077,0.000173943
4078,0.000156889
4079,0.000136788
4080,0.00010288
4081,6.94971E-05
4082,5.40365E-05
4083,4.38537E-05
4084,4.15534E-05
4085,4.11122E-05
4086,4.25951E-05
4087,5.46104E-05
4088,8.35752E-05
4089,0.000117741
4090,0.000139576
4091,0.000148315
4092,0.00015517
4093,0.000165212
4094,0.000161871
4095,0.000147151
4096,0.000137462
4097,0.000136026
4098,0.000152749
4099,0.000174782
4100,0.000183815
4101,0.000163801
4102,0.000135602
4103,0.000127575
4104,0.000107466
4105,8.44129E-05
4106,6.19738E-05
4107,4.96732E-05
4108,4.55133E-05
4109,4.41027E-05
4110,4.37113E-05
4111,4.61661E-05
4112,6.18544E-05
4113,0.00010446
4114,0.000153483
4115,0.000182956
4116,0.000205805
4117,0.000209254
4118,0.000173392
4119,0.000139597
4120,0.000121332
4121,0.000108103
4122,0.000116546
4123,0.000141374
4124,0.000164337
4125,0.000159091
4126,0.000144052
4127,0.000128054
4128,9.59055E-05
4129,6.83857E-05
4130,5.06757E-05
4131,4.60228E-05
4132,4.42797E-05
4133,4.54692E-05
4134,5.46865E-05
4135,9.70149E-05
4136,0.000134478
4137,0.000142563
4138,0.000139105
4139,0.000133635
4140,0.000135703
4141,0.00015106
4142,0.000147571
4143,0.000129034
4144,0.000116314
4145,0.000112642
4146,0.000127206
4147,0.000157156
4148,0.000181646
4149,0.000173943
4150,0.000156889
4151,0.000136788
4152,0.00010288
4153,6.83857E-05
4154,5.06757E-05
4155,4.60228E-05
4156,4.42797E-05
4157,4.54692E-05
4158,5.46865E-05
4159,9.70149E-05
4160,0.000134478
4161,0.000142563
4162,0.000139105
4163,0.000133635
4164,0.000135703
4165,0.00015106
4166,0.000147571
4167,0.000129034
4168,0.000116314
4169,0.000112642
4170,0.000127206
4171,0.000157156
4172,0.000181646
4173,0.000173943
4174,0.000156889
4175,0.000136788
4176,0.00010288
4177,6.83857E-05
4178,5.06757E-05
4179,4.60228E-05
4180,4.42797E-05
4181,4.54692E-05
4182,5.46865E-05
4183,9.70149E-05
4184,0.000134478
4185,0.000142563
4186,0.000139105
4187,0.000133635
4188,0.000135703
4189,0.00015106
4190,0.000147571
4191,0.000129034
4192,0.000116314
4193,0.000112642
4194,0.000127206
4195,0.000157156
4196,0.000181646
4197,0.000173943
4198,0.000156889
4199,0.000136788
4200,0.00010288
4201,6.83857E-05
4202,5.06757E-05
4203,4.60228E-05
4204,4.42797E-05
4205,4.54692E-05
4206,5.46865E-05
4207,9.70149E-05
4208,0.000134478
4209,0.000142563
4210,0.000139105
4211,0.000133635
4212,0.000135703
4213,0.00015106
4214,0.000147571
4215,0.000129034
4216,0.000116314
4217,0.000112642
4218,0.000127206
4219,0.000157156
4220,0.000181646
4221,0.000173943
4222,0.000156889
4223,0.000136788
4224,0.00010288
4225,6.83857E-05
4226,5.06757E-05
4227,4.60228E-05
4228,4.42797E-05
4229,4.54692E-05
4230,5.46865E-05
4231,9.70149E-05
4232,0.000134478
4233,0.000142563
4234,0.000139105
4235,0.000133635
4236,0.000135703
4237,0.00015106
4238,0.000147571
4239,0.000129034
4240,0.000116314
4241,0.000112642
4242,0.000127206
4243,0.000157156
4244,0.000181646
4245,0.000173943
4246,0.000156889
4247,0.000136788
4248,0.00010288
4249,6.94971E-05
4250,5.40365E-05
4251,4.38537E-05
4252,4.15534E-05
4253,4.11122E-05
4254,4.25951E-05
4255,5.46104E-05
4256,8.35752E-05
4257,0.000117741
4258,0.000139576
4259,0.000148315
4260,0.00015517
4261,0.000165212
4262,0.000161871
4263,0.000147151
4264,0.000137462
4265,0.000136026
4266,0.000152749
4267,0.000174782
4268,0.000183815
4269,0.000163801
4270,0.000135602
4271,0.000127575
4272,0.000107466
4273,8.44129E-05
4274,6.19738E-05
4275,4.96732E-05
4276,4.55133E-05
4277,4.41027E-05
4278,4.37113E-05
4279,4.61661E-05
4280,6.18544E-05
4281,0.00010446
4282,0.000153483
4283,0.000182956
4284,0.000205805
4285,0.000209254
4286,0.000173392
4287,0.000139597
4288,0.000121332
4289,0.000108103
4290,0.000116546
4291,0.000141374
4292,0.000164337
4293,0.000159091
4294,0.000144052
4295,0.000128054
4296,9.59055E-05
4297,6.83857E-05
4298,5.06757E-05
4299,4.60228E-05
4300,4.42797E-05
4301,4.54692E-05
4302,5.46865E-05
4303,9.70149E-05
4304,0.000134478
4305,0.000142563
4306,0.000139105
4307,0.000133635
4308,0.000135703
4309,0.00015106
4310,0.000147571
4311,0.000129034
4312,0.000116314
4313,0.000112642
4314,0.000127206
4315,0.000157156
4316,0.000181646
4317,0.000173943
4318,0.000156889
4319,0.000136788
4320,0.00010288
4321,6.83857E-05
4322,5.06757E-05
4323,4.60228E-05
4324,4.42797E-05
4325,4.54692E-05
4326,5.46865E-05
4327,9.70149E-05
4328,0.000134478
4329,0.000142563
4330,0.000139105
4331,0.000133635
4332,0.000135703
4333,0.00015106
4334,0.000147571
4335,0.000129034
4336,0.000116314
4337,0.000112642
4338,0.000127206
4339,0.000157156
4340,0.000181646
4341,0.000173943
4342,0.000156889
4343,0.000136788
4344,0.00010288
4345,6.83857E-05
4346,5.06757E-05
4347,4.60228E-05
4348,4.42797E-05
4349,4.54692E-05
4350,5.46865E-05
4351,9.70149E-05
4352,0.000134478
4353,0.000142563
4354,0.000139105
4355,0.000133635
4356,0.000135703
4357,0.00015106
4358,0.000147571
4359,0.000129034
4360,0.000116314
4361,0.000112642
4362,0.000127206
4363,0.000157156
4364,0.000181646
4365,0.000173943
4366,0.000156889
4367,0.000136788
4368,0.00010288
4369,6.85647E-05
4370,5.08084E-05
4371,4.61433E-05
4372,4.43957E-05
4373,4.55882E-05
4374,5.48296E-05
4375,9.72688E-05
4376,0.00013483
4377,0.000142937
4378,0.000139469
4379,0.000133985
4380,0.000136058
4381,0.000151455
4382,0.000147958
4383,0.000129372
4384,0.000116618
4385,0.000112937
4386,0.000127539
4387,0.000157567
4388,0.000182121
4389,0.000174398
4390,0.0001573
4391,0.000137146
4392,0.000103149
4393,6.85647E-05
4394,5.08084E-05
4395,4.61433E-05
4396,4.43957E-05
4397,4.55882E-05
4398,5.48296E-05
4399,9.72688E-05
4400,0.00013483
4401,0.000142937
4402,0.000139469
4403,0.000133985
4404,0.000136058
4405,0.000151455
4406,0.000147958
4407,0.000129372
4408,0.000116618
4409,0.000112937
4410,0.000127539
4411,0.000157567
4412,0.000182121
4413,0.000174398
4414,0.0001573
4415,0.000137146
4416,0.000103149
4417,6.9679E-05
4418,5.41779E-05
4419,4.39685E-05
4420,4.16622E-05
4421,4.12198E-05
4422,4.27066E-05
4423,5.47534E-05
4424,8.37939E-05
4425,0.000118049
4426,0.000139941
4427,0.000148703
4428,0.000155576
4429,0.000165644
4430,0.000162294
4431,0.000147536
4432,0.000137822
4433,0.000136382
4434,0.000153148
4435,0.000175239
4436,0.000184296
4437,0.000164229
4438,0.000135957
4439,0.000127909
4440,0.000107748
4441,8.46338E-05
4442,6.2136E-05
4443,4.98032E-05
4444,4.56324E-05
4445,4.42182E-05
4446,4.38257E-05
4447,4.6287E-05
4448,6.20163E-05
4449,0.000104734
4450,0.000153884
4451,0.000183435
4452,0.000206344
4453,0.000209802
4454,0.000173845
4455,0.000139962
4456,0.00012165
4457,0.000108386
4458,0.000116851
4459,0.000141743
4460,0.000164767
4461,0.000159507
4462,0.000144429
4463,0.000128389
4464,9.61565E-05
4465,6.85647E-05
4466,5.08084E-05
4467,4.61433E-05
4468,4.43957E-05
4469,4.55882E-05
4470,5.48296E-05
4471,9.72688E-05
4472,0.00013483
4473,0.000142937
4474,0.000139469
4475,0.000133985
4476,0.000136058
4477,0.000151455
4478,0.000147958
4479,0.000129372
4480,0.000116618
4481,0.000112937
4482,0.000127539
4483,0.000157567
4484,0.000182121
4485,0.000174398
4486,0.0001573
4487,0.000137146
4488,0.000103149
4489,6.85647E-05
4490,5.08084E-05
4491,4.61433E-05
4492,4.43957E-05
4493,4.55882E-05
4494,5.48296E-05
4495,9.72688E-05
4496,0.00013483
4497,0.000142937
4498,0.000139469
4499,0.000133985
4500,0.000136058
4501,0.000151455
4502,0.000147958
4503,0.000129372
4504,0.000116618
4505,0.000112937
4506,0.000127539
4507,0.000157567
4508,0.000182121
4509,0.000174398
4510,0.0001573
4511,0.000137146
4512,0.000103149
4513,6.85647E-05
4514,5.08084E-05
4515,4.61433E-05
4516,4.43957E-05
4517,4.55882E-05
4518,5.48296E-05
4519,9.72688E-05
4520,0.00013483
4521,0.000142937
4522,0.000139469
4523,0.000133985
4524,0.000136058
4525,0.000151455
4526,0.000147958
4527,0.000129372
4528,0.000116618
4529,0.000112937
4530,0.000127539
4531,0.000157567
4532,0.000182121
4533,0.000174398
4534,0.0001573
4535,0.000137146
4536,0.000103149
4537,6.85647E-05
4538,5.08084E-05
4539,4.61433E-05
4540,4.43957E-05
4541,4.55882E-05
4542,5.48296E-05
4543,9.72688E-05
4544,0.00013483
4545,0.000142937
4546,0.000139469
4547,0.000133985
4548,0.000136058
4549,0.000151455
4550,0.000147958
4551,0.000129372
4552,0.000116618
4553,0.000112937
4554,0.000127539
4555,0.000157567
4556,0.000182121
4557,0.000174398
4558,0.0001573
4559,0.000137146
4560,0.000103149
4561,6.85647E-05
4562,5.08084E-05
4563,4.61433E-05
4564,4.43957E-05
4565,4.55882E-05
4566,5.48296E-05
4567,9.72688E-05
4568,0.00013483
4569,0.000142937
4570,0.000139469
4571,0.000133985
4572,0.000136058
4573,0.000151455
4574,0.000147958
4575,0.000129372
4576,0.000116618
4577,0.000112937
4578,0.000127539
4579,0.000157567
4580,0.000182121
4581,0.000174398
4582,0.0001573
4583,0.000137146
4584,0.000103149
4585,6.9679E-05
4586,5.41779E-05
4587,4.39685E-05
4588,4.16622E-05
4589,4.12198E-05
4590,4.27066E-05
4591,5.47534E-05
4592,8.37939E-05
4593,0.000118049
4594,0.000139941
4595,0.000148703
4596,0.000155576
4597,0.000165644
4598,0.000162294
4599,0.000147536
4600,0.000137822
4601,0.000136382
4602,0.000153148
4603,0.000175239
4604,0.000184296
4605,0.000164229
4606,0.000135957
4607,0.000127909
4608,0.000107748
4609,8.46338E-05
4610,6.2136E-05
4611,4.98032E-05
4612,4.56324E-05
4613,4.42182E-05
4614,4.38257E-05
4615,4.6287E-05
4616,6.20163E-05
4617,0.000104734
4618,0.000153884
4619,0.000183435
4620,0.000206344
4621,0.000209802
4622,0.000173845
4623,0.000139962
4624,0.00012165
4625,0.000108386
4626,0.000116851
4627,0.000141743
4628,0.000164767
4629,0.000159507
4630,0.000144429
4631,0.000128389
4632,9.61565E-05
4633,6.85647E-05
4634,5.08084E-05
4635,4.61433E-05
4636,4.43957E-05
4637,4.55882E-05
4638,5.48296E-05
4639,9.72688E-05
4640,0.00013483
4641,0.000142937
4642,0.000139469
4643,0.000133985
4644,0.000136058
4645,0.000151455
4646,0.000147958
4647,0.000129372
4648,0.000116618
4649,0.000112937
4650,0.000127539
4651,0.000157567
4652,0.000182121
4653,0.000174398
4654,0.0001573
4655,0.000137146
4656,0.000103149
4657,6.85647E-05
4658,5.08084E-05
4659,4.61433E-05
4660,4.43957E-05
4661,4.55882E-05
4662,5.48296E-05
4663,9.72688E-05
4664,0.00013483
4665,0.000142937
4666,0.000139469
4667,0.000133985
4668,0.000136058
4669,0.000151455
4670,0.000147958
4671,0.000129372
4672,0.000116618
4673,0.000112937
4674,0.000127539
4675,0.000157567
4676,0.000182121
4677,0.000174398
4678,0.0001573
4679,0.000137146
4680,0.000103149
4681,6.85647E-05
4682,5.08084E-05
4683,4.61433E-05
4684,4.43957E-05
4685,4.55882E-05
4686,5.48296E-05
4687,9.72688E-05
4688,0.00013483
4689,0.000142937
4690,0.000139469
4691,0.000133985
4692,0.000136058
4693,0.000151455
4694,0.000147958
4695,0.000129372
4696,0.000116618
4697,0.000112937
4698,0.000127539
4699,0.000157567
4700,0.000182121
4701,0.000174398
4702,0.0001573
4703,0.000137146
4704,0.000103149
4705,6.85647E-05
4706,5.08084E-05
4707,4.61433E-05
4708,4.43957E-05
4709,4.55882E-05
4710,5.48296E-05
4711,9.72688E-05
4712,0.00013483
4713,0.000142937
4714,0.000139469
4715,0.000133985
4716,0.000136058
4717,0.000151455
4718,0.000147958
4719,0.000129372
4720,0.000116618
4721,0.000112937
4722,0.000127539
4723,0.000157567
4724,0.000182121
4725,0.000174398
4726,0.0001573
4727,0.000137146
4728,0.000103149
4729,6.85647E-05
4730,5.08084E-05
4731,4.61433E-05
4732,4.43957E-05
4733,4.55882E-05
4734,5.48296E-05
4735,9.72688E-05
4736,0.00013483
4737,0.000142937
4738,0.000139469
4739,0.000133985
4740,0.000136058
4741,0.000151455
4742,0.000147958
4743,0.000129372
4744,0.000116618
4745,0.000112937
4746,0.000127539
4747,0.000157567
4748,0.000182121
4749,0.000174398
4750,0.0001573
4751,0.000137146
4752,0.000103149
4753,6.9679E-05
4754,5.41779E-05
4755,4.39685E-05
4756,4.16622E-05
4757,4.12198E-05
4758,4.27066E-05
4759,5.47534E-05
4760,8.37939E-05
4761,0.000118049
4762,0.000139941
4763,0.000148703
4764,0.000155576
4765,0.000165644
4766,0.000162294
4767,0.000147536
4768,0.000137822
4769,0.000136382
4770,0.000153148
4771,0.000175239
4772,0.000184296
4773,0.000164229
4774,0.000135957
4775,0.000127909
4776,0.000107748
4777,8.46338E-05
4778,6.2136E-05
4779,4.98032E-05
4780,4.56324E-05
4781,4.42182E-05
4782,4.38257E-05
4783,4.6287E-05
4784,6.20163E-05
4785,0.000104734
4786,0.000153884
4787,0.000183435
4788,0.000206344
4789,0.000209802
4790,0.000173845
4791,0.000139962
